Source;Intensité d'entrée;Tension d'entrée;Intensité de sortie;Tension de sortie;Batterie;Température;Date;id;
1;197;9;139;37;152;28;25/05/2023 15:05;14741;
1;177;9;166;35;829;21;25/05/2023 15:10;14742;
1;174;19;56;30;1641;44;25/05/2023 15:15;14743;
1;189;8;98;26;2585;33;25/05/2023 15:20;14744;
1;110;12;148;28;2206;15;25/05/2023 15:25;14745;
1;116;17;194;36;1551;31;25/05/2023 15:30;14746;
1;159;18;168;44;1665;34;25/05/2023 15:35;14747;
1;186;13;188;25;1119;41;25/05/2023 15:40;14748;
1;143;16;142;39;1577;39;25/05/2023 15:45;14749;
1;141;20;71;41;2310;29;25/05/2023 15:50;14750;
1;175;9;75;40;1879;44;25/05/2023 15:55;14751;
1;173;18;133;33;1733;25;25/05/2023 16:00;14752;
1;168;13;154;24;2482;16;25/05/2023 16:05;14753;
1;186;15;55;35;1427;34;25/05/2023 16:10;14754;
1;127;10;120;24;2734;26;25/05/2023 16:15;14755;
1;177;17;85;35;329;30;25/05/2023 16:20;14756;
1;131;12;171;31;1015;44;25/05/2023 16:25;14757;
1;155;12;50;37;259;44;25/05/2023 16:30;14758;
1;187;14;59;25;1563;20;25/05/2023 16:35;14759;
1;150;20;70;44;2489;39;25/05/2023 16:40;14760;
1;192;18;80;40;2218;31;25/05/2023 16:45;14761;
1;144;19;185;49;2076;26;25/05/2023 16:50;14762;
1;139;10;60;34;2091;38;25/05/2023 16:55;14763;
1;191;10;123;24;1850;36;25/05/2023 17:00;14764;
1;127;12;97;50;2257;43;25/05/2023 17:05;14765;
1;167;14;160;46;2578;30;25/05/2023 17:10;14766;
1;179;20;70;33;1266;31;25/05/2023 17:15;14767;
1;172;17;176;26;203;15;25/05/2023 17:20;14768;
1;141;14;182;23;195;28;25/05/2023 17:25;14769;
1;163;17;164;27;179;21;25/05/2023 17:30;14770;
1;134;10;129;48;1300;16;25/05/2023 17:35;14771;
1;138;16;77;32;1817;44;25/05/2023 17:40;14772;
1;192;8;192;32;1060;41;25/05/2023 17:45;14773;
1;103;10;131;32;2267;20;25/05/2023 17:50;14774;
1;182;14;148;48;878;19;25/05/2023 17:55;14775;
1;116;13;127;41;706;16;25/05/2023 18:00;14776;
1;171;20;162;43;103;18;25/05/2023 18:05;14777;
1;110;14;88;34;316;16;25/05/2023 18:10;14778;
1;173;12;129;35;2446;16;25/05/2023 18:15;14779;
1;180;17;69;34;1674;19;25/05/2023 18:20;14780;
1;134;14;58;31;131;28;25/05/2023 18:25;14781;
1;129;8;125;29;236;25;25/05/2023 18:30;14782;
1;162;8;59;43;1837;18;25/05/2023 18:35;14783;
1;198;8;65;25;1134;41;25/05/2023 18:40;14784;
1;140;11;126;30;2910;39;25/05/2023 18:45;14785;
1;163;14;76;43;2936;25;25/05/2023 18:50;14786;
1;118;8;194;35;2477;17;25/05/2023 18:55;14787;
1;133;14;97;21;7;35;25/05/2023 19:00;14788;
1;149;10;93;47;2480;20;25/05/2023 19:05;14789;
1;147;16;147;45;1567;23;25/05/2023 19:10;14790;
1;185;8;96;48;265;31;25/05/2023 19:15;14791;
1;157;12;159;38;1917;30;25/05/2023 19:20;14792;
1;143;9;52;41;2281;30;25/05/2023 19:25;14793;
1;113;13;139;24;1360;15;25/05/2023 19:30;14794;
1;144;12;120;22;144;30;25/05/2023 19:35;14795;
1;198;17;79;21;326;44;25/05/2023 19:40;14796;
1;187;12;183;45;263;25;25/05/2023 19:45;14797;
1;141;19;130;47;2220;35;25/05/2023 19:50;14798;
1;164;15;96;30;737;21;25/05/2023 19:55;14799;
1;169;14;55;33;2781;20;25/05/2023 20:00;14800;
1;119;20;105;21;2647;43;25/05/2023 20:05;14801;
1;173;10;50;46;978;16;25/05/2023 20:10;14802;
1;169;13;63;40;553;21;25/05/2023 20:15;14803;
1;184;13;140;23;238;26;25/05/2023 20:20;14804;
1;189;8;193;41;2738;24;25/05/2023 20:25;14805;
1;134;17;200;49;429;17;25/05/2023 20:30;14806;
1;125;12;113;26;1649;22;25/05/2023 20:35;14807;
1;174;8;171;43;182;27;25/05/2023 20:40;14808;
1;150;15;114;32;73;32;25/05/2023 20:45;14809;
1;150;9;185;38;1860;44;25/05/2023 20:50;14810;
1;138;20;125;29;2260;25;25/05/2023 20:55;14811;
1;104;8;81;25;2590;34;25/05/2023 21:00;14812;
1;136;9;163;28;1365;39;25/05/2023 21:05;14813;
1;146;11;153;44;385;43;25/05/2023 21:10;14814;
1;123;12;100;47;321;15;25/05/2023 21:15;14815;
1;143;9;121;22;2968;19;25/05/2023 21:20;14816;
1;100;18;184;36;902;18;25/05/2023 21:25;14817;
1;138;13;121;46;2495;24;25/05/2023 21:30;14818;
1;113;9;110;35;481;32;25/05/2023 21:35;14819;
1;142;20;74;34;298;30;25/05/2023 21:40;14820;
1;102;14;177;26;2649;36;25/05/2023 21:45;14821;
1;180;15;126;46;1126;22;25/05/2023 21:50;14822;
1;182;17;74;43;2363;23;25/05/2023 21:55;14823;
1;130;18;161;41;2620;35;25/05/2023 22:00;14824;
1;139;13;188;46;994;25;25/05/2023 22:05;14825;
1;156;17;171;47;2952;19;25/05/2023 22:10;14826;
1;182;10;60;45;534;17;25/05/2023 22:15;14827;
1;192;20;108;41;1390;36;25/05/2023 22:20;14828;
1;142;12;114;23;1806;30;25/05/2023 22:25;14829;
1;107;18;99;34;639;42;25/05/2023 22:30;14830;
1;105;19;83;31;2753;32;25/05/2023 22:35;14831;
1;143;14;67;25;2037;18;25/05/2023 22:40;14832;
1;178;17;186;47;1654;45;25/05/2023 22:45;14833;
1;127;15;127;31;2358;25;25/05/2023 22:50;14834;
1;166;10;176;35;2241;41;25/05/2023 22:55;14835;
1;111;12;152;50;284;23;25/05/2023 23:00;14836;
1;195;16;77;22;1419;43;25/05/2023 23:05;14837;
1;185;15;82;33;752;25;25/05/2023 23:10;14838;
1;185;14;128;30;2238;45;25/05/2023 23:15;14839;
1;180;14;194;41;2090;28;25/05/2023 23:20;14840;
1;184;15;55;32;2301;40;25/05/2023 23:25;14841;
1;185;12;105;25;2059;40;25/05/2023 23:30;14842;
1;173;12;138;33;2378;43;25/05/2023 23:35;14843;
1;154;8;140;50;800;36;25/05/2023 23:40;14844;
1;136;13;200;21;2029;38;25/05/2023 23:45;14845;
1;149;16;142;48;1848;39;25/05/2023 23:50;14846;
1;104;15;103;30;2455;42;25/05/2023 23:55;14847;
1;153;11;137;24;1853;25;26/05/2023 00:00;14848;
1;199;20;153;37;2411;36;26/05/2023 00:05;14849;
1;127;15;167;47;794;39;26/05/2023 00:10;14850;
1;101;18;125;34;2493;38;26/05/2023 00:15;14851;
1;140;13;178;45;140;23;26/05/2023 00:20;14852;
1;124;13;131;42;2440;28;26/05/2023 00:25;14853;
1;156;16;181;21;2535;21;26/05/2023 00:30;14854;
1;182;20;130;23;2466;25;26/05/2023 00:35;14855;
1;113;20;167;28;1418;24;26/05/2023 00:40;14856;
1;100;9;159;24;1706;38;26/05/2023 00:45;14857;
1;151;15;148;32;2753;23;26/05/2023 00:50;14858;
1;178;10;107;44;997;27;26/05/2023 00:55;14859;
1;178;16;191;35;194;17;26/05/2023 01:00;14860;
1;127;12;50;37;1791;17;26/05/2023 01:05;14861;
1;173;16;113;21;1514;27;26/05/2023 01:10;14862;
1;113;9;108;27;2510;26;26/05/2023 01:15;14863;
1;126;11;131;45;2733;29;26/05/2023 01:20;14864;
1;101;19;163;22;1350;43;26/05/2023 01:25;14865;
1;107;8;91;25;433;27;26/05/2023 01:30;14866;
1;125;9;79;36;2810;38;26/05/2023 01:35;14867;
1;117;8;132;38;583;20;26/05/2023 01:40;14868;
1;151;19;159;29;947;16;26/05/2023 01:45;14869;
1;103;19;145;45;658;27;26/05/2023 01:50;14870;
1;155;11;165;24;2567;41;26/05/2023 01:55;14871;
1;101;19;144;33;1759;32;26/05/2023 02:00;14872;
1;187;20;69;39;2213;36;26/05/2023 02:05;14873;
1;120;9;55;22;2011;23;26/05/2023 02:10;14874;
1;164;11;59;22;2500;27;26/05/2023 02:15;14875;
1;134;17;66;23;901;32;26/05/2023 02:20;14876;
1;149;15;176;50;1057;30;26/05/2023 02:25;14877;
1;163;8;191;35;268;17;26/05/2023 02:30;14878;
1;167;16;95;44;1424;22;26/05/2023 02:35;14879;
1;135;16;158;43;2371;30;26/05/2023 02:40;14880;
1;138;9;103;41;2677;15;26/05/2023 02:45;14881;
1;133;12;178;46;2197;43;26/05/2023 02:50;14882;
1;161;20;195;40;2414;45;26/05/2023 02:55;14883;
1;144;9;50;48;1678;35;26/05/2023 03:00;14884;
1;155;20;135;49;263;35;26/05/2023 03:05;14885;
1;149;17;127;26;2381;18;26/05/2023 03:10;14886;
1;128;11;192;41;461;20;26/05/2023 03:15;14887;
1;122;8;146;31;2117;40;26/05/2023 03:20;14888;
1;137;17;167;41;1588;41;26/05/2023 03:25;14889;
1;171;16;125;46;2545;43;26/05/2023 03:30;14890;
1;157;19;91;36;2360;38;26/05/2023 03:35;14891;
1;194;18;144;20;1051;39;26/05/2023 03:40;14892;
1;140;15;193;30;2851;28;26/05/2023 03:45;14893;
1;170;13;67;41;861;31;26/05/2023 03:50;14894;
1;150;9;147;21;1172;30;26/05/2023 03:55;14895;
1;134;16;145;23;779;21;26/05/2023 04:00;14896;
1;133;12;56;36;2059;17;26/05/2023 04:05;14897;
1;192;16;191;28;265;39;26/05/2023 04:10;14898;
1;108;14;60;45;2439;19;26/05/2023 04:15;14899;
1;194;13;63;31;300;26;26/05/2023 04:20;14900;
1;193;15;139;38;25;40;26/05/2023 04:25;14901;
1;137;19;148;30;1175;21;26/05/2023 04:30;14902;
1;150;19;193;21;1596;29;26/05/2023 04:35;14903;
1;125;16;80;28;2594;22;26/05/2023 04:40;14904;
1;140;13;114;23;2001;15;26/05/2023 04:45;14905;
1;124;15;198;32;1717;44;26/05/2023 04:50;14906;
1;101;10;110;45;467;36;26/05/2023 04:55;14907;
1;142;10;120;42;299;20;26/05/2023 05:00;14908;
1;142;11;79;45;772;40;26/05/2023 05:05;14909;
1;139;17;107;45;204;17;26/05/2023 05:10;14910;
1;109;15;128;50;936;19;26/05/2023 05:15;14911;
1;186;15;100;44;661;23;26/05/2023 05:20;14912;
1;190;18;173;50;780;34;26/05/2023 05:25;14913;
1;111;9;68;35;1731;17;26/05/2023 05:30;14914;
1;186;13;64;42;1811;41;26/05/2023 05:35;14915;
1;189;8;118;26;2367;27;26/05/2023 05:40;14916;
1;142;13;119;37;1519;25;26/05/2023 05:45;14917;
1;151;8;65;21;2126;29;26/05/2023 05:50;14918;
1;169;11;95;43;970;35;26/05/2023 05:55;14919;
1;130;9;143;31;1206;38;26/05/2023 06:00;14920;
1;122;18;73;27;1634;38;26/05/2023 06:05;14921;
1;144;9;101;36;2787;44;26/05/2023 06:10;14922;
1;111;20;106;39;1418;32;26/05/2023 06:15;14923;
1;124;15;108;31;2559;17;26/05/2023 06:20;14924;
1;131;17;188;49;259;16;26/05/2023 06:25;14925;
1;101;13;121;43;1263;21;26/05/2023 06:30;14926;
1;110;12;181;38;131;34;26/05/2023 06:35;14927;
1;174;18;173;50;434;34;26/05/2023 06:40;14928;
1;123;13;106;48;2743;31;26/05/2023 06:45;14929;
1;160;17;80;20;2978;15;26/05/2023 06:50;14930;
1;180;13;76;21;1777;19;26/05/2023 06:55;14931;
1;163;8;109;40;2288;42;26/05/2023 07:00;14932;
1;183;11;113;38;579;16;26/05/2023 07:05;14933;
1;148;11;81;30;446;40;26/05/2023 07:10;14934;
1;113;17;132;46;527;31;26/05/2023 07:15;14935;
1;127;18;62;23;1216;16;26/05/2023 07:20;14936;
1;108;9;100;40;2230;16;26/05/2023 07:25;14937;
1;184;18;75;23;2157;16;26/05/2023 07:30;14938;
1;156;19;183;25;1861;42;26/05/2023 07:35;14939;
1;194;15;85;33;1989;27;26/05/2023 07:40;14940;
1;124;9;144;44;2861;42;26/05/2023 07:45;14941;
1;185;20;100;46;1275;42;26/05/2023 07:50;14942;
1;147;8;103;39;202;33;26/05/2023 07:55;14943;
1;140;8;124;43;2131;37;26/05/2023 08:00;14944;
1;141;16;63;23;2817;28;26/05/2023 08:05;14945;
1;109;12;86;25;305;22;26/05/2023 08:10;14946;
1;135;12;59;40;1125;43;26/05/2023 08:15;14947;
1;143;11;54;32;948;23;26/05/2023 08:20;14948;
1;167;10;133;27;1862;45;26/05/2023 08:25;14949;
1;144;18;173;35;1803;35;26/05/2023 08:30;14950;
1;155;11;55;21;2617;30;26/05/2023 08:35;14951;
1;114;18;155;39;1176;38;26/05/2023 08:40;14952;
1;103;16;180;29;1023;29;26/05/2023 08:45;14953;
1;103;8;162;36;2008;24;26/05/2023 08:50;14954;
1;152;16;55;50;1761;34;26/05/2023 08:55;14955;
1;145;9;69;36;1641;22;26/05/2023 09:00;14956;
1;121;14;111;44;2409;43;26/05/2023 09:05;14957;
1;196;12;77;39;443;23;26/05/2023 09:10;14958;
1;152;16;137;48;2848;40;26/05/2023 09:15;14959;
1;103;8;75;43;795;30;26/05/2023 09:20;14960;
1;101;20;136;35;536;24;26/05/2023 09:25;14961;
1;110;8;135;49;2912;44;26/05/2023 09:30;14962;
1;111;9;146;29;25;43;26/05/2023 09:35;14963;
1;116;15;184;37;2900;25;26/05/2023 09:40;14964;
1;192;8;117;28;1682;27;26/05/2023 09:45;14965;
1;196;15;98;29;457;21;26/05/2023 09:50;14966;
1;127;11;186;32;621;15;26/05/2023 09:55;14967;
1;165;8;138;33;2284;20;26/05/2023 10:00;14968;
1;116;18;169;35;175;39;26/05/2023 10:05;14969;
1;126;13;116;21;16;17;26/05/2023 10:10;14970;
1;145;16;101;38;2754;28;26/05/2023 10:15;14971;
1;162;16;88;23;524;37;26/05/2023 10:20;14972;
1;185;10;190;37;360;20;26/05/2023 10:25;14973;
1;131;16;130;28;257;35;26/05/2023 10:30;14974;
1;117;19;200;31;2300;18;26/05/2023 10:35;14975;
1;184;11;139;37;2407;28;26/05/2023 10:40;14976;
1;170;10;129;34;974;45;26/05/2023 10:45;14977;
1;117;8;151;21;2454;44;26/05/2023 10:50;14978;
1;197;14;128;25;2252;27;26/05/2023 10:55;14979;
1;130;14;59;27;2683;24;26/05/2023 11:00;14980;
1;103;9;135;35;2432;17;26/05/2023 11:05;14981;
1;196;19;115;50;1119;17;26/05/2023 11:10;14982;
1;145;12;151;26;734;20;26/05/2023 11:15;14983;
1;155;11;153;40;445;32;26/05/2023 11:20;14984;
1;133;15;88;27;2986;45;26/05/2023 11:25;14985;
1;178;17;133;20;2718;18;26/05/2023 11:30;14986;
1;172;19;156;46;1455;37;26/05/2023 11:35;14987;
1;169;13;91;32;1079;31;26/05/2023 11:40;14988;
1;192;15;103;34;1119;34;26/05/2023 11:45;14989;
1;161;8;163;23;1868;26;26/05/2023 11:50;14990;
1;153;12;141;44;2459;23;26/05/2023 11:55;14991;
1;116;14;93;41;2154;37;26/05/2023 12:00;14992;
1;111;9;173;30;2636;44;26/05/2023 12:05;14993;
1;130;18;131;35;1297;22;26/05/2023 12:10;14994;
1;183;16;189;46;13;16;26/05/2023 12:15;14995;
1;149;8;69;36;2009;40;26/05/2023 12:20;14996;
1;105;15;63;48;2860;44;26/05/2023 12:25;14997;
1;143;11;98;37;312;45;26/05/2023 12:30;14998;
1;180;14;102;22;1951;26;26/05/2023 12:35;14999;
1;162;20;189;34;806;32;26/05/2023 12:40;15000;
1;163;13;198;23;1221;35;26/05/2023 12:45;15001;
1;139;10;196;24;1530;45;26/05/2023 12:50;15002;
1;199;8;138;41;441;19;26/05/2023 12:55;15003;
1;129;12;54;34;2652;26;26/05/2023 13:00;15004;
1;136;19;190;30;2396;38;26/05/2023 13:05;15005;
1;124;12;198;38;835;32;26/05/2023 13:10;15006;
1;169;16;111;29;2516;22;26/05/2023 13:15;15007;
1;115;9;189;25;2294;35;26/05/2023 13:20;15008;
1;185;14;83;24;2606;43;26/05/2023 13:25;15009;
1;103;9;85;50;1567;33;26/05/2023 13:30;15010;
1;113;15;190;37;1876;45;26/05/2023 13:35;15011;
1;128;11;140;38;2710;24;26/05/2023 13:40;15012;
1;199;16;96;30;481;30;26/05/2023 13:45;15013;
1;112;8;139;22;2260;43;26/05/2023 13:50;15014;
1;161;12;65;45;2577;38;26/05/2023 13:55;15015;
1;181;11;156;36;2458;41;26/05/2023 14:00;15016;
1;178;9;147;24;279;29;26/05/2023 14:05;15017;
1;167;20;190;44;547;44;26/05/2023 14:10;15018;
1;100;8;144;23;75;31;26/05/2023 14:15;15019;
1;162;10;121;44;1817;19;26/05/2023 14:20;15020;
1;187;20;109;36;1122;31;26/05/2023 14:25;15021;
1;144;11;71;50;1701;17;26/05/2023 14:30;15022;
1;161;12;198;23;1927;45;26/05/2023 14:35;15023;
1;117;16;187;31;2691;21;26/05/2023 14:40;15024;
1;180;13;189;28;799;25;26/05/2023 14:45;15025;
1;132;18;149;50;1287;19;26/05/2023 14:50;15026;
1;199;13;114;39;437;17;26/05/2023 14:55;15027;
1;168;20;146;25;1499;36;26/05/2023 15:00;15028;
1;114;11;108;47;46;17;26/05/2023 15:05;15029;
1;111;11;64;44;2023;28;26/05/2023 15:10;15030;
1;124;15;57;30;2802;30;26/05/2023 15:15;15031;
1;132;17;187;45;2192;34;26/05/2023 15:20;15032;
1;133;11;111;45;919;16;26/05/2023 15:25;15033;
1;191;19;158;37;1428;41;26/05/2023 15:30;15034;
1;138;8;96;48;1048;34;26/05/2023 15:35;15035;
1;166;15;151;32;1179;40;26/05/2023 15:40;15036;
1;173;20;176;36;1942;39;26/05/2023 15:45;15037;
1;124;11;147;50;2297;38;26/05/2023 15:50;15038;
1;140;19;187;41;1945;16;26/05/2023 15:55;15039;
1;104;12;164;20;1804;15;26/05/2023 16:00;15040;
1;187;14;123;34;1133;35;26/05/2023 16:05;15041;
1;104;13;115;44;2644;22;26/05/2023 16:10;15042;
1;186;8;156;44;30;43;26/05/2023 16:15;15043;
1;156;10;148;27;2888;32;26/05/2023 16:20;15044;
1;104;13;98;44;2426;44;26/05/2023 16:25;15045;
1;102;19;190;36;93;36;26/05/2023 16:30;15046;
1;129;19;191;30;1554;29;26/05/2023 16:35;15047;
1;104;18;132;28;441;32;26/05/2023 16:40;15048;
1;184;9;128;50;1147;27;26/05/2023 16:45;15049;
1;181;9;82;49;1354;30;26/05/2023 16:50;15050;
1;129;11;120;37;788;40;26/05/2023 16:55;15051;
1;178;14;67;32;1941;24;26/05/2023 17:00;15052;
1;154;19;130;48;893;43;26/05/2023 17:05;15053;
1;169;8;81;45;1458;16;26/05/2023 17:10;15054;
1;138;9;63;43;2370;27;26/05/2023 17:15;15055;
1;106;19;180;39;2617;44;26/05/2023 17:20;15056;
1;134;14;189;23;693;34;26/05/2023 17:25;15057;
1;177;10;184;47;2874;27;26/05/2023 17:30;15058;
1;161;13;131;23;2689;19;26/05/2023 17:35;15059;
1;147;11;115;24;2404;39;26/05/2023 17:40;15060;
1;133;17;144;20;990;15;26/05/2023 17:45;15061;
1;156;15;151;38;1695;31;26/05/2023 17:50;15062;
1;156;13;82;23;2874;38;26/05/2023 17:55;15063;
1;116;13;123;32;2066;39;26/05/2023 18:00;15064;
1;113;20;54;23;1012;32;26/05/2023 18:05;15065;
1;159;19;57;41;1492;33;26/05/2023 18:10;15066;
1;121;13;186;41;1959;20;26/05/2023 18:15;15067;
1;102;18;134;28;2707;22;26/05/2023 18:20;15068;
1;117;19;115;45;786;34;26/05/2023 18:25;15069;
1;154;12;187;37;1657;24;26/05/2023 18:30;15070;
1;152;13;177;22;1573;31;26/05/2023 18:35;15071;
1;122;17;146;48;1495;27;26/05/2023 18:40;15072;
1;144;16;144;40;1843;33;26/05/2023 18:45;15073;
1;143;18;89;29;1790;43;26/05/2023 18:50;15074;
1;121;20;60;43;1103;21;26/05/2023 18:55;15075;
1;162;16;99;48;1906;35;26/05/2023 19:00;15076;
1;161;18;106;33;2675;34;26/05/2023 19:05;15077;
1;130;17;107;47;1251;40;26/05/2023 19:10;15078;
1;146;10;119;21;92;22;26/05/2023 19:15;15079;
1;146;16;115;25;539;28;26/05/2023 19:20;15080;
1;156;17;65;27;2863;27;26/05/2023 19:25;15081;
1;195;9;109;37;2033;36;26/05/2023 19:30;15082;
1;200;11;158;35;904;37;26/05/2023 19:35;15083;
1;163;9;184;40;1519;45;26/05/2023 19:40;15084;
1;156;15;55;39;950;30;26/05/2023 19:45;15085;
1;138;11;60;49;2873;44;26/05/2023 19:50;15086;
1;111;13;178;37;292;31;26/05/2023 19:55;15087;
1;121;13;179;20;985;29;26/05/2023 20:00;15088;
1;146;10;184;35;1159;38;26/05/2023 20:05;15089;
1;134;16;64;43;2917;24;26/05/2023 20:10;15090;
1;136;9;75;21;2155;27;26/05/2023 20:15;15091;
1;104;12;195;41;2319;39;26/05/2023 20:20;15092;
1;192;10;151;45;1141;40;26/05/2023 20:25;15093;
1;163;16;118;21;2826;25;26/05/2023 20:30;15094;
1;102;12;184;21;1899;41;26/05/2023 20:35;15095;
1;162;16;114;50;930;40;26/05/2023 20:40;15096;
1;159;16;118;23;1533;19;26/05/2023 20:45;15097;
1;124;11;153;35;938;28;26/05/2023 20:50;15098;
1;187;20;57;39;1840;16;26/05/2023 20:55;15099;
1;120;14;105;34;637;20;26/05/2023 21:00;15100;
1;154;12;183;38;1746;37;26/05/2023 21:05;15101;
1;104;11;107;24;498;22;26/05/2023 21:10;15102;
1;126;8;189;48;626;29;26/05/2023 21:15;15103;
1;116;18;169;34;52;35;26/05/2023 21:20;15104;
1;132;14;145;24;1045;43;26/05/2023 21:25;15105;
1;115;8;180;26;1731;30;26/05/2023 21:30;15106;
1;126;16;158;48;2412;28;26/05/2023 21:35;15107;
1;133;15;123;36;471;27;26/05/2023 21:40;15108;
1;104;16;141;49;673;29;26/05/2023 21:45;15109;
1;138;15;134;26;1759;43;26/05/2023 21:50;15110;
1;175;20;117;25;2216;22;26/05/2023 21:55;15111;
1;141;15;72;38;2992;21;26/05/2023 22:00;15112;
1;129;17;171;21;1389;42;26/05/2023 22:05;15113;
1;181;12;135;26;439;27;26/05/2023 22:10;15114;
1;146;8;100;43;1385;36;26/05/2023 22:15;15115;
1;111;19;119;44;474;22;26/05/2023 22:20;15116;
1;170;15;160;37;1978;44;26/05/2023 22:25;15117;
1;184;13;167;38;1830;36;26/05/2023 22:30;15118;
1;148;18;50;32;505;37;26/05/2023 22:35;15119;
1;131;13;156;47;2759;19;26/05/2023 22:40;15120;
1;180;11;170;46;1380;21;26/05/2023 22:45;15121;
1;187;18;133;34;2924;32;26/05/2023 22:50;15122;
1;117;11;186;37;220;16;26/05/2023 22:55;15123;
1;179;16;166;45;2201;41;26/05/2023 23:00;15124;
1;157;17;104;38;2671;20;26/05/2023 23:05;15125;
1;105;11;87;50;59;28;26/05/2023 23:10;15126;
1;122;9;75;20;999;24;26/05/2023 23:15;15127;
1;133;18;163;30;1372;34;26/05/2023 23:20;15128;
1;148;14;149;31;1558;18;26/05/2023 23:25;15129;
1;170;16;199;31;2322;36;26/05/2023 23:30;15130;
1;195;8;199;25;2305;45;26/05/2023 23:35;15131;
1;107;19;72;28;1123;40;26/05/2023 23:40;15132;
1;149;13;188;46;2176;25;26/05/2023 23:45;15133;
1;121;8;115;49;2350;30;26/05/2023 23:50;15134;
1;172;18;189;48;1428;40;26/05/2023 23:55;15135;
1;145;18;161;48;2257;28;27/05/2023 00:00;15136;
1;160;12;111;44;2850;21;27/05/2023 00:05;15137;
1;121;15;69;35;516;31;27/05/2023 00:10;15138;
1;112;14;157;25;2475;20;27/05/2023 00:15;15139;
1;173;8;159;42;1031;22;27/05/2023 00:20;15140;
1;151;16;51;37;2392;37;27/05/2023 00:25;15141;
1;127;17;125;41;753;40;27/05/2023 00:30;15142;
1;191;20;80;43;1678;42;27/05/2023 00:35;15143;
1;179;19;157;41;174;21;27/05/2023 00:40;15144;
1;112;13;108;20;1417;32;27/05/2023 00:45;15145;
1;196;10;190;33;1905;16;27/05/2023 00:50;15146;
1;153;9;99;29;1743;24;27/05/2023 00:55;15147;
1;132;14;53;40;1113;38;27/05/2023 01:00;15148;
1;118;10;188;21;2466;29;27/05/2023 01:05;15149;
1;136;17;175;44;1464;36;27/05/2023 01:10;15150;
1;144;14;79;27;2453;21;27/05/2023 01:15;15151;
1;113;12;60;32;1946;36;27/05/2023 01:20;15152;
1;177;17;145;30;41;45;27/05/2023 01:25;15153;
1;112;17;80;44;1181;30;27/05/2023 01:30;15154;
1;165;20;112;42;1407;39;27/05/2023 01:35;15155;
1;152;19;83;45;566;33;27/05/2023 01:40;15156;
1;145;11;200;32;2561;38;27/05/2023 01:45;15157;
1;121;12;72;32;1455;33;27/05/2023 01:50;15158;
1;180;16;102;50;2189;41;27/05/2023 01:55;15159;
1;122;9;74;21;655;43;27/05/2023 02:00;15160;
1;134;17;158;37;1239;42;27/05/2023 02:05;15161;
1;179;20;57;38;867;36;27/05/2023 02:10;15162;
1;138;16;61;43;1607;39;27/05/2023 02:15;15163;
1;119;13;200;26;2676;16;27/05/2023 02:20;15164;
1;129;8;179;26;213;16;27/05/2023 02:25;15165;
1;163;17;117;34;1967;18;27/05/2023 02:30;15166;
1;164;14;155;43;427;44;27/05/2023 02:35;15167;
1;187;9;110;23;115;37;27/05/2023 02:40;15168;
1;143;17;80;27;1918;32;27/05/2023 02:45;15169;
1;139;12;88;38;1322;35;27/05/2023 02:50;15170;
1;186;17;163;38;848;17;27/05/2023 02:55;15171;
1;121;18;90;22;2181;19;27/05/2023 03:00;15172;
1;128;10;75;34;514;31;27/05/2023 03:05;15173;
1;193;19;164;31;2722;31;27/05/2023 03:10;15174;
1;100;8;197;23;37;43;27/05/2023 03:15;15175;
1;115;15;70;42;1751;27;27/05/2023 03:20;15176;
1;170;14;157;43;1279;44;27/05/2023 03:25;15177;
1;139;17;91;25;2483;44;27/05/2023 03:30;15178;
1;105;18;148;34;2831;25;27/05/2023 03:35;15179;
1;196;17;134;33;2807;15;27/05/2023 03:40;15180;
1;193;9;142;45;1877;32;27/05/2023 03:45;15181;
1;177;9;148;43;2150;36;27/05/2023 03:50;15182;
1;148;12;116;39;2835;34;27/05/2023 03:55;15183;
1;163;8;58;23;1403;25;27/05/2023 04:00;15184;
1;186;16;147;47;2826;22;27/05/2023 04:05;15185;
1;155;20;107;42;2277;16;27/05/2023 04:10;15186;
1;111;17;177;23;2406;39;27/05/2023 04:15;15187;
1;188;12;179;43;146;45;27/05/2023 04:20;15188;
1;149;10;137;23;1667;17;27/05/2023 04:25;15189;
1;156;14;160;35;1123;25;27/05/2023 04:30;15190;
1;124;17;162;28;418;32;27/05/2023 04:35;15191;
1;147;13;195;29;537;20;27/05/2023 04:40;15192;
1;154;12;105;22;546;41;27/05/2023 04:45;15193;
1;139;16;122;47;73;33;27/05/2023 04:50;15194;
1;191;20;94;31;1666;43;27/05/2023 04:55;15195;
1;110;18;72;31;1930;37;27/05/2023 05:00;15196;
1;161;18;195;43;935;42;27/05/2023 05:05;15197;
1;108;19;166;23;18;45;27/05/2023 05:10;15198;
1;108;18;147;30;1433;35;27/05/2023 05:15;15199;
1;162;17;67;39;2746;38;27/05/2023 05:20;15200;
1;185;16;145;48;1725;31;27/05/2023 05:25;15201;
1;175;16;138;26;1197;25;27/05/2023 05:30;15202;
1;157;14;174;30;1342;28;27/05/2023 05:35;15203;
1;191;16;77;26;1216;19;27/05/2023 05:40;15204;
1;167;16;126;20;2809;35;27/05/2023 05:45;15205;
1;111;18;123;22;2392;15;27/05/2023 05:50;15206;
1;106;15;93;25;870;41;27/05/2023 05:55;15207;
1;119;15;66;38;362;38;27/05/2023 06:00;15208;
1;130;16;55;33;1282;28;27/05/2023 06:05;15209;
